customer_id,age,gender,location,registration_date,customer_segment,total_orders,total_spent,avg_order_value,last_purchase_date,churn_risk
C001545,22,Female,Illinois,2024-03-01,Premium,3,1623.66,541.22,2024-09-14,Low
C001546,56,Female,Pennsylvania,2023-12-01,Regular,5,1023.47,204.69,2025-05-13,High
C001547,48,Female,Michigan,2024-01-19,Premium,2,87.17,43.58,2024-01-21,Low
C001548,20,Female,Texas,2024-01-13,Occasional,2,179.89,89.94,2024-03-08,Low
C001549,56,Male,Pennsylvania,2023-04-19,Occasional,8,1844.27,230.53,2024-01-04,High
C001550,68,Female,Florida,2024-06-04,Regular,5,1125.57,225.11,2025-03-19,High
C001551,60,Male,Ohio,2023-02-03,Occasional,4,680.51,170.13,2023-03-06,Low
C001552,32,Female,North Carolina,2023-03-21,Occasional,2,151.35,75.67,2024-01-14,Low
C001553,69,Male,Michigan,2024-06-24,Regular,3,166.68,55.56,2025-07-12,High
C001554,51,Female,Pennsylvania,2024-06-21,Regular,3,418.68,139.56,2024-09-02,Low
C001555,36,Male,Pennsylvania,2024-08-12,Premium,2,858.39,429.19,2024-08-22,Medium
C001556,47,Female,California,2023-08-25,Occasional,5,2192.54,438.51,2024-12-15,Low
C001557,64,Female,Pennsylvania,2024-03-31,Premium,3,965.04,321.68,2025-05-16,Medium
C001558,50,Male,Pennsylvania,2024-07-27,Occasional,4,661.59,165.4,2024-09-07,Medium
C001559,32,Female,Ohio,2024-09-11,Premium,0,0.0,0.0,,High
C001560,52,Male,Ohio,2023-05-09,Occasional,5,340.99,68.2,2025-02-15,High
C001561,26,Female,Illinois,2024-11-12,Regular,2,173.88,86.94,2025-07-13,Medium
C001562,23,Female,Ohio,2023-05-01,Occasional,3,655.42,218.47,2024-02-13,Low
C001563,49,Male,Texas,2024-08-12,Regular,3,267.62,89.21,2025-08-20,Low
C001564,25,Female,Illinois,2023-06-20,Occasional,3,1190.86,396.95,2023-06-27,High
C001565,65,Male,Texas,2024-04-26,Premium,1,90.66,90.66,2024-06-27,Medium
C001566,62,Male,California,2023-01-25,Premium,6,2032.62,338.77,2024-06-26,High
C001567,42,Female,Pennsylvania,2024-06-26,Premium,5,800.75,160.15,2025-01-30,Medium
C001568,53,Male,Illinois,2024-12-14,Premium,1,50.8,50.8,2025-04-23,Medium
C001569,55,Male,New York,2023-12-11,Premium,3,838.01,279.34,2024-01-15,High
C001570,46,Female,Georgia,2023-12-30,Occasional,1,819.88,819.88,2025-06-03,Medium
C001571,66,Female,Texas,2023-10-24,Occasional,4,767.35,191.84,2024-04-08,Low
C001572,70,Male,Texas,2024-08-26,Premium,0,0.0,0.0,,High
C001573,41,Female,Ohio,2024-08-30,Regular,0,0.0,0.0,,Medium
C001574,50,Female,California,2023-06-30,Premium,7,2185.01,312.14,2023-09-20,Medium
C001575,39,Male,Michigan,2024-05-20,Occasional,2,585.88,292.94,2025-01-18,High
C001576,50,Female,Illinois,2024-08-16,Regular,2,696.06,348.03,2024-10-11,Medium
C001577,66,Male,Texas,2023-11-23,Premium,1,488.67,488.67,2024-08-13,High
C001578,45,Female,Michigan,2023-08-04,Occasional,0,0.0,0.0,,Medium
C001579,40,Female,Texas,2023-04-12,Premium,7,1349.31,192.76,2025-07-07,Medium
C001580,49,Female,Florida,2023-10-08,Premium,2,727.33,363.66,2024-05-19,Medium
C001581,56,Male,Florida,2023-09-23,Occasional,3,773.38,257.79,2024-07-24,Medium
C001582,24,Male,North Carolina,2023-05-25,Occasional,3,251.45,83.82,2024-09-06,Low
C001583,56,Male,North Carolina,2023-01-29,Occasional,6,2332.64,388.77,2023-05-30,Low
C001584,49,Male,Pennsylvania,2023-01-07,Premium,8,1242.91,155.36,2025-08-09,Medium
C001585,45,Female,North Carolina,2024-08-07,Premium,5,1221.38,244.28,2025-06-08,Medium
C001586,25,Male,Georgia,2023-10-30,Regular,3,302.4,100.8,2024-01-09,Medium
C001587,23,Male,Illinois,2023-09-27,Occasional,4,254.6,63.65,2025-01-13,High
C001588,40,Male,Florida,2023-04-30,Occasional,4,959.1,239.78,2023-06-18,Low
C001589,28,Female,Illinois,2023-12-01,Regular,5,1142.82,228.56,2024-03-03,High
C001590,61,Male,Pennsylvania,2024-06-09,Premium,3,1231.33,410.44,2024-11-22,Medium
C001591,63,Female,Florida,2023-04-13,Occasional,6,851.55,141.92,2024-08-25,High
C001592,20,Male,Florida,2024-10-03,Premium,0,0.0,0.0,,High
C001593,32,Male,Illinois,2024-01-21,Regular,3,1395.7,465.23,2025-08-09,Low
C001594,70,Male,Georgia,2024-05-11,Regular,4,1179.4,294.85,2025-05-29,Low
C001595,58,Male,North Carolina,2023-07-23,Occasional,3,481.19,160.4,2024-02-19,High
C001596,18,Female,California,2023-08-08,Regular,6,1278.56,213.09,2024-03-11,High
C001597,31,Male,New York,2024-09-17,Regular,1,137.32,137.32,2025-07-20,High
C001598,57,Female,Michigan,2023-09-27,Premium,4,542.97,135.74,2024-11-25,High
C001599,48,Male,Illinois,2023-12-24,Premium,5,738.12,147.62,2025-05-31,Medium
C001600,49,Female,Ohio,2024-11-15,Occasional,0,0.0,0.0,,Medium
C001601,48,Female,California,2024-07-10,Premium,1,47.51,47.51,2025-02-06,Low
C001602,44,Female,Pennsylvania,2023-10-22,Premium,3,357.25,119.08,2023-11-19,High
C001603,25,Male,Georgia,2024-03-11,Regular,6,3522.22,587.04,2025-04-13,High
C001604,40,Female,Texas,2023-04-27,Regular,7,1840.07,262.87,2025-01-27,Medium
C001605,44,Male,New York,2024-09-07,Regular,3,334.33,111.44,2024-11-06,Medium
C001606,31,Female,New York,2024-06-03,Occasional,4,2781.5,695.38,2025-08-11,Medium
C001607,61,Female,Ohio,2023-09-25,Regular,6,1079.29,179.88,2024-07-29,Medium
C001608,43,Female,New York,2024-03-11,Regular,3,1685.11,561.7,2025-08-10,Medium
C001609,39,Male,Illinois,2023-08-13,Regular,5,854.75,170.95,2025-03-12,Medium
C001610,54,Male,North Carolina,2023-08-15,Premium,0,0.0,0.0,,High
C001611,57,Female,Texas,2023-04-23,Occasional,5,1586.24,317.25,2025-05-22,High
C001612,64,Male,Ohio,2023-01-21,Premium,5,3007.37,601.47,2025-04-15,High
C001613,40,Male,New York,2023-12-08,Occasional,3,1672.81,557.6,2025-06-01,Low
C001614,52,Male,Texas,2024-01-06,Occasional,5,918.77,183.75,2024-09-17,Medium
C001615,36,Male,Pennsylvania,2023-08-23,Regular,1,272.26,272.26,2025-02-08,Medium
C001616,53,Male,New York,2023-08-09,Premium,1,139.92,139.92,2024-01-25,Low
C001617,24,Female,Georgia,2024-06-23,Premium,2,813.35,406.67,2024-08-14,Low
C001618,37,Male,Florida,2023-10-17,Occasional,3,442.09,147.36,2023-12-31,High
C001619,20,Female,California,2023-09-11,Regular,3,421.41,140.47,2025-05-27,High
C001620,26,Female,California,2024-02-15,Premium,3,1621.59,540.53,2025-06-01,Low
C001621,64,Female,New York,2024-05-31,Premium,2,966.75,483.38,2025-06-17,High
C001622,56,Male,California,2024-07-08,Occasional,3,659.63,219.88,2025-08-04,High
C001623,30,Female,Pennsylvania,2024-02-05,Regular,1,137.73,137.73,2024-05-18,High
C001624,37,Female,Georgia,2023-01-24,Premium,6,1227.25,204.54,2025-03-13,Low
C001625,59,Female,Ohio,2023-09-28,Regular,5,2268.75,453.75,2024-05-10,Medium
C001626,32,Female,North Carolina,2023-04-06,Regular,6,3797.13,632.86,2023-11-09,Medium
C001627,62,Male,Ohio,2023-10-19,Premium,3,844.19,281.4,2024-04-14,Medium
C001628,41,Male,Georgia,2024-02-08,Premium,1,77.91,77.91,2024-04-09,High
C001629,43,Male,Georgia,2023-01-26,Regular,7,2845.56,406.51,2025-02-02,Medium
C001630,24,Female,Pennsylvania,2024-07-30,Premium,0,0.0,0.0,,High
C001631,24,Male,Florida,2023-03-27,Regular,4,1067.24,266.81,2024-10-13,High
C001632,23,Male,Ohio,2023-09-13,Occasional,5,865.67,173.13,2025-05-19,Medium
C001633,64,Male,New York,2024-06-19,Regular,3,695.35,231.78,2025-05-01,Medium
C001634,37,Female,Texas,2024-02-26,Premium,4,795.2,198.8,2025-02-27,Medium
C001635,54,Female,New York,2024-12-06,Regular,2,852.51,426.26,2025-03-31,High
C001636,66,Female,North Carolina,2023-08-03,Regular,4,761.87,190.47,2024-06-25,Medium
C001637,33,Female,Georgia,2024-10-29,Occasional,2,419.81,209.91,2025-06-02,Medium
C001638,53,Male,California,2024-06-10,Regular,4,529.34,132.34,2024-11-24,High
C001639,42,Male,New York,2023-03-21,Premium,4,689.6,172.4,2024-08-26,High
C001640,28,Male,Georgia,2023-05-05,Premium,4,1096.07,274.02,2024-05-23,Low
C001641,49,Male,North Carolina,2024-03-10,Regular,2,313.08,156.54,2024-07-23,Low
C001642,44,Female,New York,2024-07-14,Regular,2,385.71,192.86,2025-08-13,Low
C001643,36,Female,North Carolina,2024-03-21,Regular,2,511.2,255.6,2024-04-01,High
C001644,54,Male,Texas,2024-01-16,Regular,5,1075.27,215.05,2024-12-25,High
C001645,31,Female,North Carolina,2024-12-02,Occasional,2,504.08,252.04,2025-06-10,Medium
C001646,47,Male,Pennsylvania,2024-04-28,Occasional,3,167.3,55.77,2024-11-06,High
C001647,28,Female,New York,2023-05-19,Regular,7,1263.76,180.54,2024-03-04,Medium
C001648,27,Female,California,2023-07-03,Premium,5,1880.27,376.05,2025-04-22,Medium
C001649,30,Male,California,2024-12-19,Occasional,3,1072.25,357.42,2025-03-22,Medium
C001650,24,Male,Michigan,2023-12-05,Regular,8,1723.95,215.49,2024-04-04,High
C001651,22,Female,North Carolina,2023-06-10,Premium,6,1057.04,176.17,2024-06-10,Medium
C001652,18,Male,Illinois,2024-10-05,Regular,0,0.0,0.0,,Medium
C001653,64,Female,Pennsylvania,2024-08-21,Occasional,1,529.21,529.21,2024-09-26,Medium
C001654,53,Male,California,2023-09-18,Occasional,3,615.86,205.29,2024-11-15,Low
C001655,64,Male,Illinois,2023-04-16,Premium,8,6105.48,763.19,2024-04-24,Medium
C001656,24,Male,North Carolina,2024-07-31,Occasional,2,1366.71,683.36,2024-10-12,High
C001657,39,Female,Michigan,2024-01-28,Occasional,4,226.08,56.52,2025-06-07,Medium
C001658,28,Male,Florida,2023-08-03,Premium,3,1608.27,536.09,2025-05-06,Low
C001659,27,Male,Texas,2024-09-21,Regular,1,764.1,764.1,2025-08-12,Low
C001660,22,Male,Texas,2023-11-28,Occasional,3,1719.97,573.32,2025-04-09,Medium
C001661,60,Female,Pennsylvania,2024-03-11,Regular,3,673.15,224.38,2024-05-27,High
C001662,33,Female,Ohio,2023-05-01,Regular,10,2395.62,239.56,2025-05-30,High
C001663,40,Female,North Carolina,2024-04-30,Regular,1,132.24,132.24,2025-02-06,High
C001664,56,Male,Texas,2023-03-22,Occasional,2,354.25,177.12,2023-11-21,Medium
C001665,27,Female,North Carolina,2024-12-29,Regular,1,332.76,332.76,2025-03-20,Medium
C001666,68,Female,California,2024-12-12,Occasional,1,50.2,50.2,2025-01-03,Medium
C001667,40,Male,New York,2024-10-29,Regular,1,146.03,146.03,2024-11-08,Medium
C001668,40,Female,Florida,2024-11-17,Occasional,2,148.42,74.21,2025-01-14,High
C001669,42,Female,Texas,2023-07-15,Occasional,4,554.75,138.69,2024-04-07,Low
C001670,46,Female,North Carolina,2023-07-20,Premium,6,1600.69,266.78,2025-03-26,Low
C001671,37,Female,California,2024-08-23,Regular,1,65.75,65.75,2025-03-08,Medium
C001672,18,Female,New York,2024-05-29,Occasional,4,729.65,182.41,2024-10-27,Medium
C001673,48,Female,New York,2024-10-19,Occasional,2,104.08,52.04,2024-12-03,High
C001674,35,Male,Michigan,2023-09-17,Premium,6,1307.73,217.95,2024-07-11,High
C001675,56,Female,Georgia,2024-04-27,Premium,4,653.07,163.27,2025-06-06,Medium
C001676,66,Male,New York,2024-10-25,Regular,2,408.61,204.31,2024-12-16,Low
C001677,63,Male,Texas,2024-09-19,Premium,1,1231.78,1231.78,2025-03-07,Low
C001678,25,Male,Georgia,2024-03-05,Occasional,4,456.53,114.13,2024-11-15,High
C001679,38,Male,North Carolina,2023-03-05,Regular,5,946.38,189.28,2024-01-25,Low
C001680,57,Male,Pennsylvania,2024-11-01,Occasional,2,531.78,265.89,2025-05-26,Medium
C001681,28,Female,North Carolina,2024-12-27,Premium,3,539.47,179.82,2025-08-05,High
C001682,44,Male,California,2024-02-17,Premium,3,585.55,195.18,2025-08-22,High
C001683,64,Female,California,2023-06-01,Premium,7,909.77,129.97,2025-01-07,Medium
C001684,35,Male,North Carolina,2023-02-15,Regular,2,103.61,51.81,2025-02-22,Low
C001685,65,Male,Illinois,2024-10-12,Regular,3,225.84,75.28,2025-06-22,High
C001686,25,Female,Georgia,2023-12-26,Occasional,4,1457.21,364.3,2024-04-11,High
C001687,54,Female,California,2023-03-30,Premium,3,252.02,84.01,2023-10-27,Low
C001688,64,Male,Texas,2023-07-06,Regular,6,629.09,104.85,2023-12-19,High
C001689,19,Male,New York,2024-10-03,Premium,3,743.15,247.72,2024-11-16,High
C001690,47,Male,Florida,2024-01-19,Regular,3,753.18,251.06,2024-05-17,High
C001691,30,Male,Illinois,2024-10-19,Premium,2,921.28,460.64,2025-06-05,Medium
C001692,36,Male,Illinois,2024-12-23,Premium,0,0.0,0.0,,High
C001693,44,Male,Florida,2023-11-20,Regular,3,480.94,160.31,2024-07-04,Low
C001694,36,Female,Georgia,2023-07-01,Regular,7,1783.0,254.71,2025-03-26,Low
C001695,40,Female,Pennsylvania,2024-05-16,Occasional,3,694.64,231.55,2025-02-27,High
C001696,58,Male,New York,2024-04-05,Occasional,2,369.03,184.52,2024-09-06,Medium
C001697,52,Male,Ohio,2023-06-09,Regular,7,1387.68,198.24,2024-02-01,High
C001698,68,Female,Florida,2024-11-29,Regular,1,195.44,195.44,2025-06-18,High
C001699,53,Female,California,2024-05-30,Occasional,3,1654.86,551.62,2025-03-30,Low
C001700,31,Female,Illinois,2023-09-22,Premium,6,1336.66,222.78,2024-10-16,Low
C001701,60,Male,Georgia,2024-06-13,Premium,2,115.92,57.96,2025-07-03,Medium
C001702,38,Female,Michigan,2024-08-23,Regular,4,1344.94,336.24,2025-07-15,High
C001703,20,Female,California,2024-08-25,Occasional,2,324.76,162.38,2025-03-06,Medium
C001704,28,Female,Georgia,2023-01-09,Regular,5,995.31,199.06,2023-07-31,Medium
C001705,24,Male,Pennsylvania,2024-10-25,Regular,1,399.41,399.41,2024-12-09,Low
C001706,52,Male,New York,2024-04-23,Regular,5,1598.5,319.7,2024-08-28,High
C001707,55,Female,Ohio,2024-04-12,Regular,2,981.2,490.6,2024-09-01,Low
C001708,64,Female,Michigan,2023-09-16,Regular,2,645.44,322.72,2025-08-06,Medium
C001709,43,Female,New York,2024-11-25,Premium,2,372.56,186.28,2024-12-17,High
C001710,44,Female,Illinois,2023-04-21,Occasional,5,1682.73,336.55,2024-01-27,Medium
C001711,19,Male,North Carolina,2024-08-30,Premium,0,0.0,0.0,,Medium
C001712,62,Male,Michigan,2024-09-03,Premium,3,2132.99,711.0,2025-06-05,Low
C001713,39,Male,California,2024-11-10,Regular,1,302.12,302.12,2025-01-13,Low
C001714,47,Female,Texas,2023-12-21,Regular,6,1152.65,192.11,2025-03-23,Low
C001715,27,Male,Texas,2024-11-05,Regular,2,2407.32,1203.66,2025-03-08,Medium
C001716,29,Male,Florida,2023-03-24,Regular,3,271.86,90.62,2024-12-27,Low
C001717,27,Female,New York,2023-09-08,Regular,6,1529.73,254.96,2024-05-23,Low
C001718,24,Female,North Carolina,2023-12-19,Occasional,3,728.04,242.68,2024-09-26,Medium
C001719,31,Female,Ohio,2024-12-16,Regular,2,301.66,150.83,2025-01-14,High
C001720,66,Male,Ohio,2023-09-06,Premium,5,645.64,129.13,2024-10-24,Medium
C001721,43,Female,Illinois,2023-05-17,Occasional,6,2212.59,368.77,2023-08-30,High
C001722,56,Female,North Carolina,2024-03-10,Premium,4,1169.06,292.27,2025-06-25,Medium
C001723,60,Male,Florida,2024-05-15,Occasional,1,143.22,143.22,2024-10-30,Low
C001724,41,Female,Pennsylvania,2023-08-29,Occasional,2,496.5,248.25,2023-12-20,Low
C001725,56,Female,California,2024-09-17,Occasional,3,355.27,118.42,2025-05-25,Low
C001726,49,Male,New York,2023-05-22,Premium,4,623.96,155.99,2023-08-01,Medium
C001727,23,Female,Ohio,2024-03-21,Occasional,2,344.73,172.36,2025-08-12,Low
C001728,27,Female,Illinois,2024-03-11,Regular,3,433.69,144.56,2025-01-03,High
C001729,20,Female,Ohio,2024-05-07,Premium,2,819.56,409.78,2024-11-30,Low
C001730,61,Male,Georgia,2024-02-12,Premium,1,58.46,58.46,2025-04-18,Medium
C001731,64,Male,Ohio,2024-12-03,Premium,0,0.0,0.0,,Low
C001732,26,Female,Georgia,2023-11-23,Premium,3,711.7,237.23,2023-12-15,Medium
C001733,60,Female,Ohio,2024-10-31,Premium,1,63.35,63.35,2025-08-12,Medium
C001734,34,Male,Michigan,2024-03-11,Regular,4,1373.47,343.37,2024-06-24,High
C001735,67,Female,Pennsylvania,2024-01-17,Occasional,4,1056.93,264.23,2024-10-24,Medium
C001736,68,Male,Ohio,2023-04-25,Occasional,7,953.7,136.24,2023-11-15,Medium
C001737,23,Male,New York,2024-11-21,Regular,1,56.08,56.08,2025-05-03,High
C001738,34,Male,North Carolina,2024-08-27,Occasional,2,520.14,260.07,2025-04-17,High
C001739,45,Male,Georgia,2024-04-10,Regular,3,1125.68,375.23,2024-04-14,Low
C001740,49,Female,Pennsylvania,2023-05-05,Premium,5,953.55,190.71,2024-10-16,High
C001741,41,Female,Ohio,2024-12-03,Regular,1,384.99,384.99,2025-02-05,High
C001742,67,Male,North Carolina,2023-10-31,Regular,5,1273.56,254.71,2024-04-29,Low
C001743,40,Female,New York,2023-10-28,Regular,4,925.5,231.38,2024-07-20,Medium
C001744,58,Male,Michigan,2023-11-01,Premium,3,530.72,176.91,2025-01-05,Medium
C001745,52,Female,Florida,2023-02-07,Premium,8,2694.89,336.86,2024-08-21,Low
C001746,24,Male,Texas,2024-07-01,Occasional,5,525.6,105.12,2024-12-15,Medium
C001747,35,Female,Georgia,2024-03-17,Occasional,2,681.32,340.66,2024-09-10,High
C001748,70,Female,New York,2023-09-07,Premium,8,2295.07,286.88,2024-06-24,Medium
C001749,20,Male,Michigan,2024-01-17,Occasional,4,1620.46,405.11,2024-07-04,High
C001750,42,Male,Pennsylvania,2023-04-14,Occasional,4,1114.38,278.6,2024-01-06,High
C001751,45,Female,New York,2023-11-06,Premium,5,1205.69,241.14,2025-02-16,High
C001752,64,Male,Ohio,2023-09-21,Premium,2,933.75,466.88,2025-06-29,Low
C001753,34,Female,Michigan,2024-08-07,Occasional,2,517.57,258.78,2025-04-21,High
C001754,62,Male,Pennsylvania,2023-09-07,Occasional,3,849.63,283.21,2025-08-11,Medium
C001755,66,Female,Illinois,2023-08-09,Occasional,4,505.67,126.42,2025-05-04,High
C001756,35,Male,Michigan,2023-07-10,Regular,3,1241.03,413.68,2025-04-27,Low
C001757,36,Female,New York,2024-11-25,Regular,1,93.9,93.9,2025-03-14,Low
C001758,68,Female,Texas,2023-01-20,Regular,5,640.36,128.07,2023-05-02,Medium
C001759,56,Female,California,2024-04-18,Premium,3,877.52,292.51,2024-11-18,Low
C001760,63,Female,Florida,2023-01-19,Premium,5,1059.7,211.94,2023-01-20,High
C001761,64,Female,Michigan,2023-10-22,Regular,5,1126.83,225.37,2024-01-02,High
C001762,39,Female,Georgia,2024-09-01,Occasional,3,2631.73,877.24,2024-12-16,Low
C001763,39,Female,Pennsylvania,2023-12-18,Regular,7,979.5,139.93,2024-07-18,Low
C001764,65,Female,Florida,2024-04-18,Occasional,0,0.0,0.0,,High
C001765,61,Female,Illinois,2023-06-24,Regular,3,2376.92,792.31,2023-07-02,Low
C001766,54,Male,Georgia,2024-11-07,Occasional,5,2203.2,440.64,2025-02-11,Medium
C001767,31,Female,Illinois,2023-03-27,Regular,7,3114.01,444.86,2023-09-09,Medium
C001768,61,Female,New York,2024-04-07,Premium,4,1128.8,282.2,2025-06-19,High
C001769,28,Female,Michigan,2024-08-21,Regular,4,455.92,113.98,2025-04-01,Medium
C001770,66,Female,North Carolina,2023-01-24,Occasional,6,1839.02,306.5,2024-06-07,Medium
C001771,42,Male,Ohio,2023-08-29,Occasional,5,787.97,157.59,2023-09-07,Low
C001772,43,Male,Florida,2023-04-10,Premium,4,407.4,101.85,2025-01-11,High
C001773,29,Male,Ohio,2023-10-24,Occasional,3,819.43,273.14,2025-04-11,Medium
C001774,66,Male,Ohio,2023-12-27,Occasional,6,2647.56,441.26,2025-03-07,Medium
C001775,67,Female,California,2023-11-24,Occasional,7,2469.82,352.83,2025-01-28,High
C001776,66,Female,North Carolina,2024-10-10,Occasional,2,146.49,73.24,2025-08-07,High
C001777,32,Female,Georgia,2024-02-06,Regular,3,664.05,221.35,2025-08-07,Medium
C001778,28,Male,Ohio,2024-04-05,Regular,1,88.05,88.05,2025-05-14,Low
C001779,39,Female,Texas,2024-06-29,Occasional,4,1216.97,304.24,2025-08-14,Low
C001780,55,Female,Ohio,2024-01-28,Regular,5,953.01,190.6,2024-09-02,Low
C001781,19,Male,Texas,2024-10-13,Occasional,3,410.32,136.77,2024-10-28,High
C001782,23,Female,New York,2024-05-30,Regular,3,920.09,306.7,2024-11-28,High
C001783,28,Female,California,2023-09-13,Regular,4,773.03,193.26,2024-09-10,Low
C001784,68,Female,North Carolina,2024-09-07,Occasional,2,1506.13,753.07,2025-02-09,Low
C001785,47,Female,Florida,2023-06-15,Premium,8,3217.5,402.19,2023-11-27,Medium
C001786,30,Female,Texas,2024-12-30,Regular,1,542.81,542.81,2025-08-04,Low
C001787,31,Female,Georgia,2023-02-01,Premium,9,2509.42,278.82,2024-01-02,High
C001788,46,Male,Texas,2024-09-09,Regular,2,334.81,167.41,2024-10-21,High
C001789,25,Female,Texas,2024-10-18,Premium,2,166.23,83.12,2025-04-09,Medium
C001790,18,Male,Ohio,2023-03-13,Occasional,5,1111.78,222.36,2024-06-12,Medium
C001791,22,Female,Illinois,2024-01-30,Occasional,10,4977.67,497.77,2024-08-22,High
C001792,63,Male,Georgia,2023-05-04,Regular,5,1778.98,355.8,2025-02-20,High
C001793,36,Female,New York,2023-03-03,Regular,6,2591.61,431.93,2023-12-18,Medium
C001794,58,Female,Ohio,2024-06-07,Premium,6,991.9,165.32,2025-01-21,Low
C001795,34,Male,Texas,2023-05-30,Regular,6,1620.62,270.1,2024-03-07,Medium
C001796,39,Male,Florida,2024-11-03,Regular,0,0.0,0.0,,Low
C001797,24,Female,California,2023-09-28,Regular,4,2031.49,507.87,2023-12-29,High
C001798,66,Male,Illinois,2024-05-18,Regular,1,133.72,133.72,2024-05-25,Medium
C001799,46,Female,Georgia,2024-12-06,Occasional,2,589.19,294.6,2025-01-30,Medium
C001800,35,Male,Texas,2024-08-04,Premium,2,265.93,132.97,2025-05-16,High
C001801,19,Male,Pennsylvania,2023-10-23,Occasional,3,1095.84,365.28,2024-12-31,Medium
C001802,36,Female,Texas,2024-12-31,Occasional,1,33.38,33.38,2025-08-19,High
C001803,48,Female,Illinois,2023-11-09,Premium,4,673.06,168.27,2024-10-13,High
C001804,26,Male,Michigan,2024-12-12,Regular,1,23.12,23.12,2025-06-08,Medium
C001805,58,Male,New York,2023-09-21,Premium,6,1079.3,179.88,2024-03-15,High
C001806,27,Male,Illinois,2023-11-07,Regular,3,605.89,201.96,2025-05-20,High
C001807,65,Female,Georgia,2024-06-04,Occasional,1,138.52,138.52,2025-04-02,Low
C001808,59,Male,Michigan,2023-12-19,Occasional,5,748.37,149.67,2024-05-28,Medium
C001809,41,Female,Georgia,2024-06-19,Occasional,2,306.46,153.23,2025-01-27,Low
C001810,48,Male,Georgia,2024-06-21,Regular,5,896.1,179.22,2025-03-19,Low
C001811,22,Female,Florida,2024-11-15,Regular,3,456.47,152.16,2025-01-29,Low
C001812,27,Female,Michigan,2023-08-18,Occasional,2,101.16,50.58,2025-01-21,Low
C001813,30,Female,Georgia,2024-10-27,Regular,2,71.21,35.61,2025-07-07,High
C001814,18,Male,Florida,2024-10-15,Regular,4,1244.65,311.16,2025-03-03,High
C001815,43,Male,Pennsylvania,2023-02-03,Occasional,5,469.1,93.82,2025-07-06,Low
C001816,53,Male,New York,2023-10-05,Regular,5,415.89,83.18,2024-01-30,High
C001817,33,Male,Illinois,2024-06-19,Occasional,3,492.02,164.01,2024-12-31,Low
C001818,59,Male,Florida,2024-12-07,Occasional,3,1216.36,405.45,2025-04-01,High
C001819,29,Male,Michigan,2024-04-12,Regular,2,250.06,125.03,2025-03-18,High
C001820,23,Male,California,2023-10-12,Premium,3,836.46,278.82,2024-02-07,High
C001821,21,Male,Florida,2023-11-07,Premium,4,433.45,108.36,2024-10-15,High
C001822,48,Female,California,2024-08-18,Occasional,4,768.68,192.17,2025-06-30,Low
C001823,68,Male,Florida,2023-11-23,Regular,4,525.23,131.31,2024-10-31,Low
C001824,23,Female,Florida,2024-03-28,Premium,2,1941.71,970.86,2024-08-31,High
C001825,31,Female,Illinois,2024-08-26,Occasional,2,766.93,383.47,2025-05-29,Low
C001826,45,Male,Georgia,2024-08-18,Occasional,3,747.05,249.02,2025-05-29,Low
C001827,69,Female,New York,2024-08-26,Regular,3,604.21,201.4,2024-08-30,Medium
C001828,35,Female,Texas,2024-09-07,Regular,2,447.9,223.95,2024-12-01,High
C001829,50,Female,Illinois,2024-05-09,Regular,2,69.26,34.63,2025-02-05,High
C001830,39,Female,North Carolina,2023-09-12,Occasional,5,1169.36,233.87,2025-03-18,Medium
C001831,46,Male,Texas,2024-10-02,Regular,2,269.74,134.87,2025-05-14,Low
C001832,50,Female,Georgia,2023-11-23,Premium,6,1006.04,167.67,2024-10-17,Low
C001833,66,Female,Illinois,2023-03-09,Premium,10,1407.82,140.78,2025-04-07,Medium
C001834,58,Male,Florida,2023-12-17,Premium,3,666.05,222.02,2025-06-25,Low
C001835,37,Female,Pennsylvania,2023-08-07,Occasional,3,675.91,225.3,2023-11-04,Medium
C001836,61,Female,Michigan,2023-04-16,Premium,8,2179.08,272.39,2025-04-21,High
C001837,27,Female,Texas,2024-11-19,Premium,2,659.45,329.73,2025-03-21,Medium
C001838,28,Male,Pennsylvania,2023-06-25,Occasional,9,1889.99,210.0,2025-04-16,Medium
C001839,56,Female,Illinois,2024-10-31,Premium,0,0.0,0.0,,Medium
C001840,37,Female,Texas,2024-04-28,Regular,2,352.01,176.0,2024-09-12,Medium
C001841,65,Female,Georgia,2023-12-29,Regular,3,641.23,213.74,2025-07-02,Medium
C001842,43,Female,New York,2024-07-30,Regular,2,231.94,115.97,2025-07-03,Low
C001843,40,Male,Georgia,2024-02-23,Regular,5,1832.1,366.42,2025-03-26,Low
C001844,30,Male,Illinois,2024-12-22,Regular,4,1271.34,317.84,2024-12-27,Medium
C001845,38,Female,Ohio,2023-01-25,Regular,5,2255.26,451.05,2025-04-22,High
C001846,65,Male,Florida,2024-07-27,Occasional,4,1095.46,273.87,2025-07-30,High
C001847,35,Male,California,2024-03-26,Premium,0,0.0,0.0,,Low
C001848,64,Female,Michigan,2023-11-30,Regular,1,104.86,104.86,2025-08-12,Low
C001849,42,Female,Florida,2024-11-06,Regular,0,0.0,0.0,,High
C001850,42,Male,California,2024-08-23,Premium,1,558.68,558.68,2024-11-24,High
C001851,35,Female,Georgia,2023-12-17,Regular,6,1558.23,259.7,2025-02-03,Low
C001852,26,Male,Pennsylvania,2024-04-28,Occasional,4,910.08,227.52,2024-11-14,Medium
C001853,27,Female,Michigan,2023-06-05,Premium,3,1144.56,381.52,2025-06-10,High
